time,pressure,mass,temperature,H2,H,O,O2,OH,H2O,HO2,H2O2,N2,AR,Absorbance
1.22E-06,169820.7,0.689585174397303,1181.94349883572,3.70E-13,1.83E-11,2.02E-09,0.00055659510027,1.14E-05,0.001115698996119,1.51E-06,0.002040209335452,0,0.996274565622701,0.0755315
1.36E-06,169820.7,0.689585174397303,1181.93797959807,5.79E-13,2.56E-11,2.77E-09,0.00055659547082,1.26E-05,0.001116060614885,1.87E-06,0.002039079334876,0,0.99627380097669,0.0756104
1.51E-06,169820.7,0.689585174397303,1181.93269200437,8.66E-13,3.46E-11,3.67E-09,0.00055659611541,1.37E-05,0.001116457093149,2.26E-06,0.002037915400075,0,0.996273036828933,0.0756995
1.65E-06,169820.7,0.689585174397303,1181.9276297087,1.25E-12,4.55E-11,4.72E-09,0.000556597084609,1.48E-05,0.001116887376596,2.69E-06,0.002036718654155,0,0.996272273189317,0.0757984
1.80E-06,169820.7,0.689585174397303,1181.92278658826,1.75E-12,5.85E-11,5.95E-09,0.000556598431336,1.59E-05,0.001117350442739,3.15E-06,0.002035490189279,0,0.996271510067378,0.0759067
1.94E-06,169820.7,0.689585174397303,1181.91815673349,2.38E-12,7.38E-11,7.34E-09,0.000556600210507,1.69E-05,0.001117845299833,3.64E-06,0.002034231067478,0,0.996270747472303,0.0760241
2.09E-06,169820.7,0.689585174397303,1181.9137344386,3.18E-12,9.16E-11,8.91E-09,0.000556602478694,1.79E-05,0.001118370985829,4.16E-06,0.002032942321444,0,0.996269985412941,0.0761504
2.23E-06,169820.7,0.689585174397303,1181.90951419261,4.16E-12,1.12E-10,1.07E-08,0.000556605293814,1.89E-05,0.001118926567366,4.70E-06,0.002031624955306,0,0.99626922389782,0.0762851
2.38E-06,169820.7,0.689585174397303,1181.9054906708,5.36E-12,1.35E-10,1.26E-08,0.000556608714841,1.98E-05,0.001119511138803,5.28E-06,0.002030279945382,0,0.996268462935148,0.076428
2.52E-06,169820.7,0.689585174397303,1181.90165872666,6.80E-12,1.62E-10,1.47E-08,0.000556612801542,2.08E-05,0.001120123821295,5.88E-06,0.002028908240909,0,0.996267702532827,0.0765788
2.67E-06,169820.7,0.689585174397303,1181.89801338429,8.51E-12,1.92E-10,1.70E-08,0.000556617614241,2.16E-05,0.001120763761907,6.51E-06,0.002027510764753,0,0.99626694269846,0.0767371
2.81E-06,169820.7,0.689585174397303,1181.89454983112,1.05E-11,2.25E-10,1.95E-08,0.00055662321359,2.25E-05,0.001121430132764,7.16E-06,0.002026088414105,0,0.99626618343936,0.0769028
2.96E-06,169820.7,0.689585174397303,1181.89126341102,1.29E-11,2.62E-10,2.22E-08,0.000556629660374,2.33E-05,0.00112212213023,7.84E-06,0.002024642061154,0,0.996265424762557,0.0770755
3.10E-06,169820.7,0.689585174397303,1181.88814961778,1.57E-11,3.02E-10,2.51E-08,0.00055663701532,2.41E-05,0.001122838974118,8.54E-06,0.00202317255374,0,0.996264666674809,0.077255
3.25E-06,169820.7,0.689585174397303,1181.88520408889,1.89E-11,3.47E-10,2.82E-08,0.000556645338933,2.49E-05,0.001123579906941,9.26E-06,0.002021680716,0,0.996263909182609,0.0774409
3.39E-06,169820.7,0.689585174397303,1181.88242259963,2.25E-11,3.96E-10,3.15E-08,0.00055665469134,2.56E-05,0.001124344193181,1.00E-05,0.002020167348984,0,0.996263152292191,0.0776331
3.54E-06,169820.7,0.689585174397303,1181.87980105751,2.67E-11,4.49E-10,3.49E-08,0.000556665132154,2.64E-05,0.001125131118594,1.08E-05,0.002018633231263,0,0.996262396009538,0.0778313
3.68E-06,169820.7,0.689585174397303,1181.87733549695,3.14E-11,5.07E-10,3.85E-08,0.000556676720345,2.71E-05,0.001125939989536,1.15E-05,0.00201707911952,0,0.996261640340392,0.0780352
3.83E-06,169820.7,0.689585174397303,1181.87502207419,3.67E-11,5.70E-10,4.24E-08,0.000556689514134,2.78E-05,0.001126770132317,1.23E-05,0.002015505749124,0,0.996260885290257,0.0782447
3.97E-06,169820.7,0.689585174397303,1181.87285706253,4.27E-11,6.37E-10,4.64E-08,0.000556703570884,2.84E-05,0.001127620892582,1.32E-05,0.002013913834686,0,0.99626013086441,0.0784594
4.12E-06,169820.7,0.689585174397303,1181.87083684771,4.95E-11,7.10E-10,5.06E-08,0.000556718947015,2.91E-05,0.001128491634709,1.40E-05,0.002012304070611,0,0.996259377067905,0.0786792
4.26E-06,169820.7,0.689585174397303,1181.86895792364,5.70E-11,7.87E-10,5.49E-08,0.000556735697926,2.97E-05,0.001129381741236,1.49E-05,0.002010677131622,0,0.996258623905581,0.0789039
4.41E-06,169820.7,0.689585174397303,1181.86721688821,6.53E-11,8.70E-10,5.95E-08,0.000556753877917,3.03E-05,0.001130290612303,1.57E-05,0.002009033673282,0,0.996257871382065,0.0791332
4.55E-06,169820.7,0.689585174397303,1181.86561043938,7.45E-11,9.58E-10,6.42E-08,0.000556773540134,3.08E-05,0.001131217665121,1.66E-05,0.002007374332495,0,0.996257119501785,0.0793669
4.70E-06,169820.7,0.689585174397303,1181.86413537144,8.46E-11,1.05E-09,6.91E-08,0.000556794736511,3.14E-05,0.001132162333452,1.75E-05,0.002005699727996,0,0.996256368268971,0.0796048
4.84E-06,169820.7,0.689585174397303,1181.86278857144,9.58E-11,1.15E-09,7.41E-08,0.000556817517728,3.19E-05,0.001133124067114,1.84E-05,0.002004010460834,0,0.996255617687661,0.0798468
4.99E-06,169820.7,0.689585174397303,1181.8615670158,1.08E-10,1.26E-09,7.93E-08,0.000556841933166,3.25E-05,0.001134102331503,1.93E-05,0.002002307114832,0,0.996254867761707,0.0800926
5.13E-06,169820.7,0.689585174397303,1181.86046776707,1.21E-10,1.37E-09,8.47E-08,0.000556868030879,3.30E-05,0.001135096607131,2.03E-05,0.002000590257044,0,0.996254118494784,0.0803421
5.28E-06,169820.7,0.689585174397303,1181.85948797085,1.36E-10,1.48E-09,9.02E-08,0.000556895857564,3.35E-05,0.001136106389174,2.12E-05,0.001998860438199,0,0.996253369890389,0.0805951
5.50E-06,169820.7,0.689585174397303,1181.8582321745,1.60E-10,1.67E-09,9.88E-08,0.000556941107224,3.42E-05,0.001137654659212,2.27E-05,0.001996233136277,0,0.996252244213083,0.0809821
5.71E-06,169820.7,0.689585174397303,1181.85723167248,1.88E-10,1.87E-09,1.08E-07,0.000556990526042,3.48E-05,0.00113923534601,2.41E-05,0.001993579429578,0,0.996251120055349,0.0813761
5.93E-06,169820.7,0.689585174397303,1181.85647770452,2.19E-10,2.09E-09,1.17E-07,0.000557044255415,3.54E-05,0.001140846902502,2.56E-05,0.001990901000628,0,0.996249997427046,0.0817765
6.15E-06,169820.7,0.689585174397303,1181.85596186787,2.53E-10,2.31E-09,1.26E-07,0.000557102429466,3.60E-05,0.001142487846604,2.72E-05,0.001988199458646,0,0.996248876337268,0.0821828
6.37E-06,169820.7,0.689585174397303,1181.85567609968,2.92E-10,2.55E-09,1.36E-07,0.000557165175055,3.66E-05,0.001144156758452,2.87E-05,0.001985476342434,0,0.996247756794374,0.0825944
6.59E-06,169820.7,0.689585174397303,1181.85561266027,3.34E-10,2.81E-09,1.46E-07,0.00055723261182,3.72E-05,0.001145852277751,3.02E-05,0.001982733123192,0,0.996246638806027,0.083011
6.80E-06,169820.7,0.689585174397303,1181.85576411745,3.81E-10,3.08E-09,1.56E-07,0.000557304852248,3.77E-05,0.001147573101244,3.18E-05,0.001979971207215,0,0.996245522379222,0.083432
7.02E-06,169820.7,0.689585174397303,1181.8561233318,4.33E-10,3.36E-09,1.67E-07,0.000557382001769,3.81E-05,0.001149317980312,3.34E-05,0.001977191938498,0,0.996244407520319,0.0838571
7.24E-06,169820.7,0.689585174397303,1181.85668344311,4.89E-10,3.65E-09,1.77E-07,0.000557464158885,3.86E-05,0.001151085718687,3.50E-05,0.001974396601223,0,0.996243294235073,0.0842858
7.46E-06,169820.7,0.689585174397303,1181.85743785743,5.51E-10,3.96E-09,1.88E-07,0.000557551415313,3.90E-05,0.001152875170281,3.66E-05,0.001971586422164,0,0.996242182528664,0.0847177
7.68E-06,169820.7,0.689585174397303,1181.8583802351,6.18E-10,4.28E-09,1.99E-07,0.000557643856141,3.94E-05,0.001154685237103,3.82E-05,0.001968762572994,0,0.99624107240572,0.0851525
7.90E-06,169820.7,0.689585174397303,1181.85950447923,6.90E-10,4.61E-09,2.10E-07,0.000557741560005,3.98E-05,0.00115651486727,3.98E-05,0.001965926172518,0,0.996239963870346,0.0855897
8.11E-06,169820.7,0.689585174397303,1181.86080472507,7.69E-10,4.95E-09,2.22E-07,0.00055784459927,4.02E-05,0.001158363053113,4.15E-05,0.001963078288809,0,0.996238856926149,0.0860291
8.33E-06,169820.7,0.689585174397303,1181.86227532984,8.54E-10,5.30E-09,2.33E-07,0.00055795304022,4.05E-05,0.001160228829359,4.31E-05,0.00196021994127,0,0.99623775157626,0.0864704
8.55E-06,169820.7,0.689585174397303,1181.86391086322,9.45E-10,5.67E-09,2.45E-07,0.00055806694326,4.08E-05,0.001162111271405,4.47E-05,0.001957352102615,0,0.996236647823361,0.0869131
8.77E-06,169820.7,0.689585174397303,1181.8657060983,1.04E-09,6.04E-09,2.56E-07,0.000558186363118,4.11E-05,0.001164009493653,4.64E-05,0.001954475700777,0,0.996235545669702,0.0873571
8.99E-06,169820.7,0.689585174397303,1181.86765600309,1.15E-09,6.42E-09,2.68E-07,0.000558311349051,4.14E-05,0.001165922647925,4.80E-05,0.001951591620744,0,0.996234445117127,0.0878021
9.21E-06,169820.7,0.689585174397303,1181.86975573233,1.26E-09,6.81E-09,2.80E-07,0.000558441945056,4.17E-05,0.001167849921946,4.97E-05,0.001948700706323,0,0.996233346167089,0.0882477
9.42E-06,169820.7,0.689585174397303,1181.87200061993,1.38E-09,7.21E-09,2.92E-07,0.000558578190075,4.19E-05,0.001169790537882,5.14E-05,0.001945803761836,0,0.996232248820674,0.0886938
9.64E-06,169820.7,0.689585174397303,1181.87438617158,1.50E-09,7.62E-09,3.04E-07,0.000558720118208,4.22E-05,0.00117174375095,5.30E-05,0.001942901553758,0,0.996231153078615,0.0891401
9.86E-06,169820.7,0.689585174397303,1181.87690805788,1.64E-09,8.04E-09,3.16E-07,0.000558867758913,4.24E-05,0.001173708848082,5.47E-05,0.001939994812283,0,0.996230058941317,0.0895863
1.01E-05,169820.7,0.689585174397303,1181.87956210774,1.78E-09,8.46E-09,3.28E-07,0.000559021137219,4.26E-05,0.001175685146635,5.63E-05,0.00193708423284,0,0.996228966408863,0.0900323
1.03E-05,169820.7,0.689585174397303,1181.88234430211,1.93E-09,8.88E-09,3.39E-07,0.000559180273922,4.28E-05,0.001177671993173,5.80E-05,0.001934170477539,0,0.99622787548104,0.0904779
1.05E-05,169820.7,0.689585174397303,1181.88525076795,2.09E-09,9.32E-09,3.51E-07,0.000559345185782,4.29E-05,0.001179668762275,5.96E-05,0.001931254176575,0,0.996226786157349,0.0909228
1.07E-05,169820.7,0.689585174397303,1181.8882777726,2.26E-09,9.75E-09,3.63E-07,0.000559515885721,4.31E-05,0.001181674855413,6.13E-05,0.001928335929562,0,0.996225698437022,0.0913669
1.10E-05,169820.7,0.689585174397303,1181.89142171825,2.43E-09,1.02E-08,3.75E-07,0.000559692383011,4.33E-05,0.00118368969986,6.29E-05,0.001925416306834,0,0.996224612319035,0.09181
1.12E-05,169820.7,0.689585174397303,1181.89467913679,2.62E-09,1.06E-08,3.87E-07,0.000559874683455,4.34E-05,0.001185712747645,6.46E-05,0.001922495850676,0,0.996223527802124,0.0922519
1.14E-05,169820.7,0.689585174397303,1181.89804668478,2.81E-09,1.11E-08,3.99E-07,0.00056006278957,4.35E-05,0.001187743474558,6.62E-05,0.001919575076521,0,0.996222444884793,0.0926925
1.16E-05,169820.7,0.689585174397303,1181.90152113871,3.01E-09,1.15E-08,4.11E-07,0.000560256700759,4.36E-05,0.001189781379179,6.79E-05,0.001916654474096,0,0.99622136356533,0.0931317
1.18E-05,169820.7,0.689585174397303,1181.90509939042,3.22E-09,1.20E-08,4.22E-07,0.000560456413479,4.38E-05,0.001191825981963,6.95E-05,0.001913734508518,0,0.996220283841821,0.0935693
1.20E-05,169820.7,0.689585174397303,1181.90877844274,3.44E-09,1.24E-08,4.34E-07,0.000560661921407,4.39E-05,0.001193876824343,7.11E-05,0.001910815621357,0,0.996219205712155,0.0940051
1.23E-05,169820.7,0.689585174397303,1181.91255540524,3.67E-09,1.29E-08,4.46E-07,0.00056087321559,4.39E-05,0.001195933467885,7.28E-05,0.001907898231647,0,0.996218129174038,0.0944391
1.25E-05,169820.7,0.689585174397303,1181.91642749026,3.91E-09,1.33E-08,4.57E-07,0.000561090284604,4.40E-05,0.001197995493463,7.44E-05,0.001904982736861,0,0.996217054225006,0.0948711
1.27E-05,169820.7,0.689585174397303,1181.920392009,4.16E-09,1.38E-08,4.69E-07,0.000561313114694,4.41E-05,0.001200062500474,7.60E-05,0.00190206951385,0,0.996215980862431,0.0953011
1.29E-05,169820.7,0.689585174397303,1181.92444636782,4.41E-09,1.42E-08,4.80E-07,0.000561541689914,4.42E-05,0.001202134106079,7.76E-05,0.001899158919741,0,0.99621490908353,0.0957289
1.31E-05,169820.7,0.689585174397303,1181.92858806465,4.68E-09,1.47E-08,4.91E-07,0.000561775992264,4.42E-05,0.00120420994448,7.92E-05,0.001896251292797,0,0.996213838885379,0.0961544
1.34E-05,169820.7,0.689585174397303,1181.9328146856,4.95E-09,1.51E-08,5.02E-07,0.000562016001816,4.43E-05,0.001206289666214,8.08E-05,0.001893346953247,0,0.996212770264913,0.0965776
1.36E-05,169820.7,0.689585174397303,1181.9371239016,5.24E-09,1.55E-08,5.13E-07,0.000562261696835,4.43E-05,0.001208372937488,8.24E-05,0.001890446204083,0,0.996211703218944,0.0969983
1.38E-05,169820.7,0.689585174397303,1181.94151346527,5.53E-09,1.60E-08,5.24E-07,0.000562513053901,4.44E-05,0.00121045943953,8.39E-05,0.001887549331816,0,0.996210637744162,0.0974165
1.40E-05,169820.7,0.689585174397303,1181.94598120784,5.84E-09,1.64E-08,5.34E-07,0.000562770048016,4.44E-05,0.001212548867968,8.55E-05,0.001884656607215,0,0.996209573837143,0.0978321
1.43E-05,169820.7,0.689585174397303,1181.95286965909,6.31E-09,1.70E-08,5.50E-07,0.000563168652816,4.44E-05,0.001215708187543,8.78E-05,0.001880297873129,0,0.996207970615988,0.0984545
1.47E-05,169820.7,0.689585174397303,1181.95992465246,6.81E-09,1.77E-08,5.66E-07,0.00056357994807,4.45E-05,0.001218872574664,9.02E-05,0.0018759499903,0,0.996206370947458,0.0990706
1.50E-05,169820.7,0.689585174397303,1181.9671396545,7.33E-09,1.83E-08,5.81E-07,0.000564003830562,4.45E-05,0.001222041150505,9.25E-05,0.001871613707641,0,0.996204774818527,0.0996802
1.53E-05,169820.7,0.689585174397303,1181.974508469,7.87E-09,1.89E-08,5.96E-07,0.000564440191415,4.45E-05,0.001225213096692,9.48E-05,0.001867289709091,0,0.996203182215754,0.100283
1.57E-05,169820.7,0.689585174397303,1181.98202521822,8.43E-09,1.95E-08,6.10E-07,0.000564888916725,4.45E-05,0.001228387651535,9.70E-05,0.001862978617976,0,0.996201593125321,0.100879
1.60E-05,169820.7,0.689585174397303,1181.98968432493,9.01E-09,2.01E-08,6.24E-07,0.000565349888159,4.45E-05,0.001231564106463,9.93E-05,0.001858681001147,0,0.996200007533075,0.101469
1.63E-05,169820.7,0.689585174397303,1181.99748049542,9.61E-09,2.06E-08,6.38E-07,0.0005658229835,4.44E-05,0.001234741802636,0.000101496508764,0.00185439737288,0,0.996198425424566,0.102051
1.66E-05,169820.7,0.689585174397303,1182.00540870346,1.02E-08,2.11E-08,6.51E-07,0.000566308077153,4.44E-05,0.001237920127786,0.00010369308626,0.001850128198507,0,0.99619684678508,0.102626
1.70E-05,169820.7,0.689585174397303,1182.01346417522,1.09E-08,2.17E-08,6.64E-07,0.000566805040604,4.44E-05,0.001241098513251,0.000105866397729,0.0018458738978,0,0.996195271599671,0.103194
1.73E-05,169820.7,0.689585174397303,1182.02164237496,1.15E-08,2.22E-08,6.77E-07,0.000567313742836,4.43E-05,0.001244276431188,0.000108016180727,0.001841634848142,0,0.996193699853194,0.103754
1.76E-05,169820.7,0.689585174397303,1182.02993899157,1.22E-08,2.26E-08,6.89E-07,0.000567834050719,4.43E-05,0.001247453391944,0.000110142214239,0.001837411387502,0,0.996192131530324,0.104307
1.80E-05,169820.7,0.689585174397303,1182.03834992574,1.29E-08,2.31E-08,7.01E-07,0.000568365829357,4.43E-05,0.001250628941583,0.00011224431556,0.001833203817226,0,0.996190566615593,0.104853
1.83E-05,169820.7,0.689585174397303,1182.04687127785,1.36E-08,2.36E-08,7.12E-07,0.000568908942415,4.42E-05,0.001253802659565,0.00011432233739,0.001829012404636,0,0.996189005093403,0.105392
1.86E-05,169820.7,0.689585174397303,1182.05549933664,1.43E-08,2.40E-08,7.23E-07,0.000569463252406,4.41E-05,0.001256974156571,0.000116376165134,0.001824837385462,0,0.996187446948055,0.105922
1.89E-05,169820.7,0.689585174397303,1182.06423056836,1.51E-08,2.44E-08,7.34E-07,0.000570028620956,4.41E-05,0.001260143072455,0.000118405714379,0.001820678966116,0,0.996185892163764,0.106446
1.93E-05,169820.7,0.689585174397303,1182.07306160666,1.58E-08,2.48E-08,7.44E-07,0.000570604909046,4.40E-05,0.001263309074321,0.000120410928548,0.001816537325816,0,0.996184340724683,0.106961
1.96E-05,169820.7,0.689585174397303,1182.08198924293,1.66E-08,2.51E-08,7.54E-07,0.000571191977228,4.39E-05,0.001266471854724,0.000122391776706,0.001812412618567,0,0.996182792614914,0.10747
1.99E-05,169820.7,0.689585174397303,1182.09101041727,1.74E-08,2.55E-08,7.63E-07,0.000571789685822,4.39E-05,0.001269631129977,0.00012434825153,0.00180830497502,0,0.99618124781853,0.10797
2.03E-05,169820.7,0.689585174397303,1182.10012220991,1.82E-08,2.58E-08,7.72E-07,0.000572397895094,4.38E-05,0.001272786638563,0.000126280367409,0.001804214504193,0,0.996179706319582,0.108464
2.06E-05,169820.7,0.689585174397303,1182.10932183314,1.90E-08,2.61E-08,7.80E-07,0.000573016465412,4.37E-05,0.00127593813965,0.000128188158685,0.001800141295089,0,0.996178168102122,0.108949
2.09E-05,169820.7,0.689585174397303,1182.11860662375,1.99E-08,2.64E-08,7.88E-07,0.000573645257397,4.36E-05,0.001279085411697,0.000130071678015,0.001796085418195,0,0.996176633150207,0.109428
2.13E-05,169820.7,0.689585174397303,1182.1279740358,2.07E-08,2.67E-08,7.96E-07,0.000574284132042,4.36E-05,0.001282228251149,0.000131930994842,0.001792046926893,0,0.996175101447914,0.109899
2.16E-05,169820.7,0.689585174397303,1182.13742163391,2.16E-08,2.70E-08,8.04E-07,0.000574932950835,4.35E-05,0.001285366471209,0.000133766193986,0.001788025858757,0,0.996173572979352,0.110362
