time,pressure,mass,temperature,H2,H,O,O2,OH,H2O,HO2,H2O2,N2,AR,Absorbance
9.11E-07,169820.7,0.689585174397303,1181.95596427552,1.17E-13,7.72E-12,8.88E-10,0.000556594908702,8.82E-06,0.001115053058366,8.61E-07,0.002042483605628,0,0.996276184999742,0.0753994
1.04E-06,169820.7,0.689585174397303,1181.95065363104,1.96E-13,1.14E-11,1.29E-09,0.000556594787282,9.92E-06,0.001115300298903,1.11E-06,0.002041560157432,0,0.996275512780785,0.0754482
1.12E-06,169820.7,0.689585174397303,1181.94722517431,2.68E-13,1.44E-11,1.61E-09,0.000556594763715,1.06E-05,0.001115480774297,1.29E-06,0.00204093003952,0,0.996275065680234,0.0754853
1.21E-06,169820.7,0.689585174397303,1181.94387905383,3.57E-13,1.78E-11,1.97E-09,0.000556594793891,1.13E-05,0.001115673744848,1.48E-06,0.002040287667797,0,0.996274618720836,0.0755262
1.29E-06,169820.7,0.689585174397303,1181.94061390701,4.68E-13,2.18E-11,2.39E-09,0.000556594885043,1.20E-05,0.0011158789877,1.69E-06,0.002039633277166,0,0.996274171905276,0.0755706
1.38E-06,169820.7,0.689585174397303,1181.93742839866,6.02E-13,2.64E-11,2.85E-09,0.000556595044711,1.27E-05,0.001116096283891,1.90E-06,0.002038967098745,0,0.996273725236191,0.0756185
1.46E-06,169820.7,0.689585174397303,1181.93432122036,7.64E-13,3.15E-11,3.36E-09,0.000556595280725,1.34E-05,0.001116325418283,2.13E-06,0.002038289359913,0,0.996273278716159,0.0756699
1.55E-06,169820.7,0.689585174397303,1181.93129108983,9.56E-13,3.73E-11,3.93E-09,0.000556595601178,1.40E-05,0.001116566179492,2.37E-06,0.002037600284375,0,0.99627283234771,0.0757247
1.63E-06,169820.7,0.689585174397303,1181.92833675022,1.18E-12,4.37E-11,4.55E-09,0.000556596014404,1.47E-05,0.001116818359806,2.62E-06,0.002036900092221,0,0.996272386133323,0.0757828
1.77E-06,169820.7,0.689585174397303,1181.92358415857,1.65E-12,5.60E-11,5.72E-09,0.00055659693117,1.57E-05,0.001117262868628,3.06E-06,0.002035710598431,0,0.996271643783894,0.0758866
1.91E-06,169820.7,0.689585174397303,1181.91903259878,2.24E-12,7.04E-11,7.04E-09,0.000556598169375,1.67E-05,0.001117737528965,3.53E-06,0.002034491882994,0,0.996270901878896,0.0759992
2.05E-06,169820.7,0.689585174397303,1181.91467671637,2.97E-12,8.71E-11,8.53E-09,0.000556599770973,1.77E-05,0.001118241447579,4.03E-06,0.002033244896673,0,0.996270160428875,0.0761202
2.19E-06,169820.7,0.689585174397303,1181.91051132893,3.88E-12,1.06E-10,1.02E-08,0.000556601779026,1.87E-05,0.001118773756771,4.56E-06,0.002031970564637,0,0.996269419444019,0.0762493
2.33E-06,169820.7,0.689585174397303,1181.90653141966,4.98E-12,1.28E-10,1.20E-08,0.000556604237503,1.96E-05,0.001119333613612,5.11E-06,0.0020306697871,0,0.996268678934174,0.0763862
2.48E-06,169820.7,0.689585174397303,1181.90273213099,6.30E-12,1.53E-10,1.40E-08,0.000556607191101,2.05E-05,0.001119920199182,5.69E-06,0.002029343439956,0,0.996267938908851,0.0765307
2.62E-06,169820.7,0.689585174397303,1181.89910875847,7.88E-12,1.81E-10,1.62E-08,0.000556610685067,2.14E-05,0.001120532717841,6.29E-06,0.0020279923754,0,0.996267199377244,0.0766826
2.76E-06,169820.7,0.689585174397303,1181.89565674503,9.73E-12,2.12E-10,1.86E-08,0.000556614765044,2.22E-05,0.001121170396523,6.92E-06,0.002026617422529,0,0.996266460348233,0.0768415
2.90E-06,169820.7,0.689585174397303,1181.89237167551,1.19E-11,2.46E-10,2.11E-08,0.000556619476931,2.30E-05,0.001121832484071,7.57E-06,0.002025219387924,0,0.996265721830386,0.0770072
3.04E-06,169820.7,0.689585174397303,1181.88924927148,1.44E-11,2.84E-10,2.39E-08,0.000556624866752,2.38E-05,0.001122518250584,8.24E-06,0.002023799056224,0,0.996264983831976,0.0771794
3.18E-06,169820.7,0.689585174397303,1181.88628538614,1.73E-11,3.26E-10,2.68E-08,0.000556630980533,2.46E-05,0.001123226986781,8.94E-06,0.002022357190678,0,0.996264246360989,0.077358
3.32E-06,169820.7,0.689585174397303,1181.8834759996,2.07E-11,3.72E-10,2.99E-08,0.000556637864195,2.53E-05,0.001123958003395,9.65E-06,0.002020894533698,0,0.99626350942513,0.0775427
3.46E-06,169820.7,0.689585174397303,1181.8808172142,2.45E-11,4.21E-10,3.31E-08,0.000556645563453,2.60E-05,0.001124710630578,1.04E-05,0.002019411807387,0,0.996262773031831,0.0777332
3.60E-06,169820.7,0.689585174397303,1181.87830525014,2.88E-11,4.75E-10,3.66E-08,0.000556654123721,2.67E-05,0.00112548421733,1.11E-05,0.002017909714062,0,0.996262037188261,0.0779294
3.74E-06,169820.7,0.689585174397303,1181.87593644132,3.36E-11,5.34E-10,4.02E-08,0.000556663590034,2.74E-05,0.001126278130953,1.19E-05,0.002016388936755,0,0.99626130190133,0.078131
3.88E-06,169820.7,0.689585174397303,1181.87370723126,3.91E-11,5.97E-10,4.40E-08,0.000556674006971,2.81E-05,0.001127091756511,1.27E-05,0.002014850139713,0,0.9962605671777,0.0783378
4.02E-06,169820.7,0.689585174397303,1181.87161416928,4.52E-11,6.64E-10,4.80E-08,0.000556685418584,2.87E-05,0.001127924496316,1.35E-05,0.002013293968878,0,0.996259833023789,0.0785496
4.17E-06,169820.7,0.689585174397303,1181.86965390677,5.20E-11,7.37E-10,5.22E-08,0.000556697868342,2.93E-05,0.001128775769427,1.43E-05,0.002011721052358,0,0.996259099445781,0.0787662
4.31E-06,169820.7,0.689585174397303,1181.86782319367,5.95E-11,8.14E-10,5.65E-08,0.000556711399075,2.99E-05,0.001129645011167,1.52E-05,0.002010132000888,0,0.996258366449629,0.0789875
4.45E-06,169820.7,0.689585174397303,1181.86611887508,6.78E-11,8.96E-10,6.10E-08,0.000556726052922,3.05E-05,0.001130531672652,1.60E-05,0.002008527408278,0,0.996257634041066,0.0792131
4.59E-06,169820.7,0.689585174397303,1181.86453788801,7.70E-11,9.84E-10,6.56E-08,0.000556741871291,3.11E-05,0.001131435220342,1.69E-05,0.00200690785185,0,0.996256902225607,0.0794431
4.73E-06,169820.7,0.689585174397303,1181.86307725825,8.72E-11,1.08E-09,7.04E-08,0.00055675889482,3.16E-05,0.001132355135597,1.78E-05,0.002005273892864,0,0.996256171008558,0.079677
4.87E-06,169820.7,0.689585174397303,1181.86173409737,9.83E-11,1.17E-09,7.54E-08,0.000556777163344,3.21E-05,0.001133290914252,1.87E-05,0.002003626076935,0,0.996255440395022,0.0799149
5.08E-06,169820.7,0.689585174397303,1181.85992000369,1.17E-10,1.33E-09,8.31E-08,0.000556807238072,3.29E-05,0.001134734940159,2.00E-05,0.00200110928545,0,0.996254336797506,0.0802817
5.30E-06,169820.7,0.689585174397303,1181.85835874437,1.38E-10,1.51E-09,9.13E-08,0.000556840379451,3.36E-05,0.001136212483772,2.14E-05,0.001998563789815,0,0.996253234607168,0.0806563
5.51E-06,169820.7,0.689585174397303,1181.85704136363,1.62E-10,1.69E-09,9.97E-08,0.000556876713943,3.43E-05,0.001137721977996,2.29E-05,0.001995991285109,0,0.996252133839175,0.0810385
5.72E-06,169820.7,0.689585174397303,1181.85595928464,1.90E-10,1.89E-09,1.08E-07,0.00055691636325,3.50E-05,0.00113926192125,2.43E-05,0.001993393394776,0,0.996251034507772,0.0814275
5.93E-06,169820.7,0.689585174397303,1181.85510429139,2.20E-10,2.10E-09,1.17E-07,0.000556959444242,3.56E-05,0.001140830874721,2.58E-05,0.00199077167342,0,0.996249936626328,0.0818229
6.15E-06,169820.7,0.689585174397303,1181.85446851131,2.54E-10,2.32E-09,1.27E-07,0.000557006068906,3.62E-05,0.001142427459727,2.73E-05,0.001988127609525,0,0.996248840207365,0.0822242
6.36E-06,169820.7,0.689585174397303,1181.85404439896,2.91E-10,2.56E-09,1.36E-07,0.000557056344313,3.67E-05,0.001144050355179,2.88E-05,0.001985462628069,0,0.996247745262605,0.0826311
6.57E-06,169820.7,0.689585174397303,1181.85382472051,3.33E-10,2.81E-09,1.46E-07,0.000557110372623,3.73E-05,0.001145698295182,3.03E-05,0.001982778093041,0,0.996246651802998,0.0830429
6.79E-06,169820.7,0.689585174397303,1181.85380253936,3.79E-10,3.07E-09,1.56E-07,0.000557168251109,3.78E-05,0.001147370066729,3.19E-05,0.001980075309856,0,0.996245559838758,0.0834594
7.00E-06,169820.7,0.689585174397303,1181.85397120236,4.29E-10,3.34E-09,1.66E-07,0.000557230072196,3.83E-05,0.001149064507518,3.34E-05,0.001977355527679,0,0.996244469379395,0.0838801
7.21E-06,169820.7,0.689585174397303,1181.85432432693,4.84E-10,3.63E-09,1.77E-07,0.000557295923519,3.87E-05,0.001150780503841,3.50E-05,0.001974619941667,0,0.996243380433749,0.0843047
7.43E-06,169820.7,0.689585174397303,1181.85485578868,5.43E-10,3.93E-09,1.88E-07,0.000557365887998,3.92E-05,0.001152516988579,3.66E-05,0.001971869695126,0,0.996242293010014,0.0847328
7.64E-06,169820.7,0.689585174397303,1181.8555597098,6.08E-10,4.25E-09,1.98E-07,0.000557440043913,3.96E-05,0.001154272939274,3.82E-05,0.001969105881583,0,0.996241207115772,0.085164
7.85E-06,169820.7,0.689585174397303,1181.85643044809,6.79E-10,4.57E-09,2.09E-07,0.000557518465002,4.00E-05,0.001156047376292,3.98E-05,0.001966329546786,0,0.996240122758016,0.0855979
8.06E-06,169820.7,0.689585174397303,1181.85746258648,7.55E-10,4.90E-09,2.21E-07,0.000557601220562,4.03E-05,0.001157839361063,4.14E-05,0.001963541690619,0,0.996239039943177,0.0860344
8.28E-06,169820.7,0.689585174397303,1181.85865092313,8.37E-10,5.25E-09,2.32E-07,0.000557688375555,4.07E-05,0.001159647994392,4.30E-05,0.001960743268953,0,0.996237958677155,0.0864731
8.49E-06,169820.7,0.689585174397303,1181.85999046201,9.25E-10,5.61E-09,2.43E-07,0.000557779990721,4.10E-05,0.001161472414845,4.47E-05,0.00195793519542,0,0.996236878965332,0.0869136
8.70E-06,169820.7,0.689585174397303,1181.86147640398,1.02E-09,5.97E-09,2.55E-07,0.000557876122696,4.13E-05,0.001163311797203,4.63E-05,0.001955118343126,0,0.996235800812606,0.0873558
8.92E-06,169820.7,0.689585174397303,1181.86310413826,1.12E-09,6.35E-09,2.66E-07,0.000557976824133,4.16E-05,0.001165165350974,4.80E-05,0.001952293546288,0,0.996234724223405,0.0877993
9.13E-06,169820.7,0.689585174397303,1181.86486923438,1.23E-09,6.73E-09,2.78E-07,0.000558082143824,4.19E-05,0.001167032318982,4.96E-05,0.00194946160182,0,0.996233649201712,0.088244
9.34E-06,169820.7,0.689585174397303,1181.86676743446,1.34E-09,7.13E-09,2.90E-07,0.000558192126826,4.22E-05,0.001168911975997,5.12E-05,0.001946623270851,0,0.996232575751085,0.0886894
9.55E-06,169820.7,0.689585174397303,1181.86879464588,1.46E-09,7.53E-09,3.01E-07,0.000558306814584,4.24E-05,0.001170803627433,5.29E-05,0.001943779280186,0,0.996231503874676,0.0891356
9.77E-06,169820.7,0.689585174397303,1181.87094693433,1.59E-09,7.93E-09,3.13E-07,0.000558426245058,4.26E-05,0.001172706608096,5.46E-05,0.001940930323708,0,0.996230433575249,0.0895821
9.98E-06,169820.7,0.689585174397303,1181.8732205171,1.73E-09,8.35E-09,3.25E-07,0.000558550452844,4.28E-05,0.001174620280985,5.62E-05,0.001938077063733,0,0.996229364855199,0.0900288
1.02E-05,169820.7,0.689585174397303,1181.87561175679,1.88E-09,8.77E-09,3.37E-07,0.000558679469303,4.31E-05,0.001176544036139,5.79E-05,0.001935220132304,0,0.996228297716568,0.0904756
1.04E-05,169820.7,0.689585174397303,1181.87811715521,2.03E-09,9.20E-09,3.49E-07,0.000558813322681,4.32E-05,0.001178477289534,5.95E-05,0.001932360132439,0,0.996227232161063,0.0909221
1.06E-05,169820.7,0.689585174397303,1181.8807333476,2.19E-09,9.63E-09,3.61E-07,0.000558952038229,4.34E-05,0.001180419482022,6.12E-05,0.001929497639331,0,0.996226168190067,0.0913684
1.08E-05,169820.7,0.689585174397303,1181.88345709711,2.36E-09,1.01E-08,3.73E-07,0.00055909563832,4.36E-05,0.001182370078318,6.28E-05,0.001926633201496,0,0.996225105804661,0.0918141
1.10E-05,169820.7,0.689585174397303,1181.88628528952,2.54E-09,1.05E-08,3.84E-07,0.00055924414257,4.37E-05,0.001184328566022,6.45E-05,0.001923767341885,0,0.996224045005633,0.0922591
1.13E-05,169820.7,0.689585174397303,1181.88921492821,2.72E-09,1.09E-08,3.96E-07,0.00055939756795,4.39E-05,0.001186294454683,6.61E-05,0.00192090055894,0,0.996222985793495,0.0927032
1.15E-05,169820.7,0.689585174397303,1181.89224312929,2.92E-09,1.14E-08,4.08E-07,0.000559555928892,4.40E-05,0.001188267274903,6.78E-05,0.001918033327624,0,0.996221928168492,0.0931464
1.17E-05,169820.7,0.689585174397303,1181.89536711701,3.12E-09,1.18E-08,4.20E-07,0.000559719237407,4.42E-05,0.001190246577475,6.94E-05,0.001915166100392,0,0.996220872130621,0.0935884
1.19E-05,169820.7,0.689585174397303,1181.89858421937,3.33E-09,1.23E-08,4.31E-07,0.000559887503181,4.43E-05,0.001192231932551,7.10E-05,0.001912299308139,0,0.996219817679636,0.0940292
1.21E-05,169820.7,0.689585174397303,1181.90189186381,3.55E-09,1.27E-08,4.43E-07,0.000560060733684,4.44E-05,0.001194222928857,7.27E-05,0.001909433361103,0,0.996218764815066,0.0944686
1.23E-05,169820.7,0.689585174397303,1181.90528757325,3.78E-09,1.32E-08,4.54E-07,0.000560238934265,4.45E-05,0.00119621917292,7.43E-05,0.001906568649734,0,0.996217713536219,0.0949066
1.25E-05,169820.7,0.689585174397303,1181.90876896215,4.02E-09,1.36E-08,4.66E-07,0.000560422108251,4.46E-05,0.001198220288346,7.59E-05,0.001903705545526,0,0.996216663842201,0.0953429
1.27E-05,169820.7,0.689585174397303,1181.91233373281,4.27E-09,1.41E-08,4.77E-07,0.000560610257038,4.47E-05,0.001200225915109,7.75E-05,0.00190084440182,0,0.996215615731919,0.0957774
1.30E-05,169820.7,0.689585174397303,1181.91597967181,4.53E-09,1.45E-08,4.88E-07,0.000560803380181,4.47E-05,0.001202235708885,7.92E-05,0.00189798555457,0,0.996214569204095,0.0962102
1.32E-05,169820.7,0.689585174397303,1181.91970464662,4.79E-09,1.50E-08,5.00E-07,0.000561001475484,4.48E-05,0.001204249340399,8.08E-05,0.001895129323081,0,0.996213524257274,0.0966411
1.35E-05,169820.7,0.689585174397303,1181.92543598928,5.21E-09,1.56E-08,5.16E-07,0.000561307941085,4.49E-05,0.001207276383458,8.32E-05,0.001890850419972,0,0.996211959754022,0.0972836
1.38E-05,169820.7,0.689585174397303,1181.93133394112,5.65E-09,1.63E-08,5.32E-07,0.000561625565913,4.50E-05,0.001210310351803,8.56E-05,0.001886579041893,0,0.996210398798384,0.0979213
1.41E-05,169820.7,0.689585174397303,1181.93739223147,6.10E-09,1.69E-08,5.48E-07,0.000561954322828,4.50E-05,0.001213350306232,8.79E-05,0.001882316076705,0,0.996208841383465,0.098554
1.45E-05,169820.7,0.689585174397303,1181.94360492285,6.58E-09,1.75E-08,5.64E-07,0.000562294177768,4.51E-05,0.001216395369235,9.03E-05,0.001878062344486,0,0.996207287501678,0.0991815
1.48E-05,169820.7,0.689585174397303,1181.94996639123,7.08E-09,1.82E-08,5.80E-07,0.000562645090271,4.51E-05,0.001219444721224,9.26E-05,0.001873818601818,0,0.9962057371448,0.0998034
1.51E-05,169820.7,0.689585174397303,1181.95647130715,7.60E-09,1.88E-08,5.95E-07,0.000563007013957,4.52E-05,0.001222497596933,9.49E-05,0.001869585545858,0,0.996204190304019,0.10042
1.54E-05,169820.7,0.689585174397303,1181.96311461803,8.14E-09,1.94E-08,6.09E-07,0.000563379896988,4.52E-05,0.001225553282035,9.72E-05,0.00186536381818,0,0.996202646969983,0.10103
1.57E-05,169820.7,0.689585174397303,1181.96989153153,8.70E-09,2.00E-08,6.24E-07,0.000563763682498,4.52E-05,0.001228611109963,9.95E-05,0.001861154008365,0,0.996201107132844,0.101634
1.60E-05,169820.7,0.689585174397303,1181.97679749998,9.28E-09,2.05E-08,6.38E-07,0.000564158308985,4.52E-05,0.001231670458943,0.000101754116468,0.001856956657351,0,0.9961995707823,0.102233
1.64E-05,169820.7,0.689585174397303,1181.98382820581,9.88E-09,2.11E-08,6.52E-07,0.00056456371069,4.52E-05,0.0012347307492,0.000103991657315,0.001852772260587,0,0.996198037907628,0.102825
1.67E-05,169820.7,0.689585174397303,1181.99097954771,1.05E-08,2.16E-08,6.65E-07,0.000564979817947,4.52E-05,0.001237791440323,0.000106208574928,0.001848601270986,0,0.996196508497728,0.10341
1.70E-05,169820.7,0.689585174397303,1181.99824762771,1.11E-08,2.21E-08,6.78E-07,0.000565406557503,4.52E-05,0.001240852028794,0.000108404517014,0.001844444101715,0,0.996194982541149,0.103989
1.73E-05,169820.7,0.689585174397303,1182.00562873893,1.18E-08,2.26E-08,6.90E-07,0.000565843852828,4.52E-05,0.001243912045656,0.000110579171453,0.001840301128798,0,0.996193460026126,0.104562
1.76E-05,169820.7,0.689585174397303,1182.01311935419,1.25E-08,2.31E-08,7.03E-07,0.000566291624397,4.52E-05,0.001246971054337,0.000112732263598,0.001836172693559,0,0.996191940940603,0.105127
1.80E-05,169820.7,0.689585174397303,1182.02071611521,1.32E-08,2.36E-08,7.14E-07,0.000566749789952,4.51E-05,0.001250028648598,0.000114863553749,0.001832059104904,0,0.996190425272268,0.105686
1.83E-05,169820.7,0.689585174397303,1182.02841582253,1.39E-08,2.40E-08,7.26E-07,0.000567218264748,4.51E-05,0.001253084450606,0.000116972834785,0.001827960641478,0,0.996188913008572,0.106239
1.86E-05,169820.7,0.689585174397303,1182.03621542595,1.46E-08,2.44E-08,7.37E-07,0.000567696961786,4.50E-05,0.001256138109128,0.000119059929941,0.00182387755367,0,0.996187404136756,0.106784
1.89E-05,169820.7,0.689585174397303,1182.04411201563,1.53E-08,2.49E-08,7.48E-07,0.000568185792019,4.50E-05,0.00125918929783,0.00012112469073,0.001819810065501,0,0.99618589864387,0.107322
1.92E-05,169820.7,0.689585174397303,1182.05210281367,1.61E-08,2.52E-08,7.58E-07,0.000568684664556,4.50E-05,0.001262237713684,0.000123166994997,0.00181575837639,0,0.9961843965168,0.107854
1.96E-05,169820.7,0.689585174397303,1182.06018516625,1.69E-08,2.56E-08,7.68E-07,0.000569193486846,4.49E-05,0.001265283075473,0.0001251867451,0.001811722662806,0,0.996182897742277,0.108379
1.99E-05,169820.7,0.689585174397303,1182.06835653619,1.77E-08,2.60E-08,7.77E-07,0.000569712164844,4.49E-05,0.001268325122389,0.000127183866199,0.00180770307982,0,0.996181402306909,0.108896
2.02E-05,169820.7,0.689585174397303,1182.076614496,1.85E-08,2.63E-08,7.86E-07,0.000570240603177,4.48E-05,0.001271363612713,0.000129158304664,0.001803699762553,0,0.996179910197183,0.109407
2.05E-05,169820.7,0.689585174397303,1182.0849567214,1.93E-08,2.66E-08,7.95E-07,0.000570778705286,4.47E-05,0.001274398322581,0.000131110026579,0.00179971282754,0,0.996178421399492,0.109911
2.08E-05,169820.7,0.689585174397303,1182.09338098511,2.01E-08,2.69E-08,8.03E-07,0.00057132637357,4.47E-05,0.001277429044827,0.000133039016345,0.001795742373991,0,0.996176935900143,0.110407
2.12E-05,169820.7,0.689585174397303,1182.10188515114,2.09E-08,2.72E-08,8.11E-07,0.00057188350951,4.46E-05,0.001280455587897,0.000134945275372,0.001791788484994,0,0.996175453685372,0.110897
