time,Absorbance_227,Relative_Uncertainty,W
0.000492767,0.0658329,0.1,1e-09
0.000502195,0.0647382,0.1,1e-09
0.000511622,0.06366269999999999,0.1,1e-09
0.00052105,0.062606,0.1,1e-09
0.000530477,0.0615678,0.1,1e-09
0.000539904,0.0605476,0.1,1e-09
0.0005493319999999999,0.0595452,0.1,1e-09
0.000558759,0.05856030000000001,0.1,1e-09
0.000568186,0.0575925,0.1,1e-09
0.0005776140000000001,0.0566415,0.1,1e-09
0.000587041,0.055707000000000007,0.1,1e-09
0.00060127,0.054327099999999996,0.1,1e-09
0.000615499,0.052983100000000005,0.1,1e-09
0.0006297280000000001,0.0516739,0.1,1e-09
0.000643957,0.0503987,0.1,1e-09
0.0006581860000000001,0.0491565,0.1,1e-09
0.000672415,0.0479464,0.1,1e-09
0.0006866439999999999,0.0467674,0.1,1e-09
0.0007008730000000001,0.04561880000000001,0.1,1e-09
0.000715102,0.044499699999999996,0.1,1e-09
0.0007293310000000001,0.0434094,0.1,1e-09
0.00074356,0.042347,0.1,1e-09
0.0007577889999999999,0.04131169999999999,0.1,1e-09
0.0007720180000000001,0.0403029,0.1,1e-09
0.000786247,0.0393198,0.1,1e-09
0.000800476,0.03836180000000001,0.1,1e-09
0.000814705,0.0374281,0.1,1e-09
0.0008289339999999999,0.0365181,0.1,1e-09
0.0008431630000000001,0.035631199999999995,0.1,1e-09
0.000857392,0.0347667,0.1,1e-09
0.000871621,0.0339241,0.1,1e-09
0.00088585,0.0331028,0.1,1e-09
0.0009000789999999999,0.032302199999999996,0.1,1e-09
0.0009143080000000001,0.0315217,0.1,1e-09
0.000924725,0.0309628,0.1,1e-09
0.0009351419999999999,0.0304142,0.1,1e-09
0.0009455589999999999,0.0298757,0.1,1e-09
0.000955977,0.0293471,0.1,1e-09
0.0009635819999999999,0.0289673,0.1,1e-09
0.000971187,0.028592700000000002,0.1,1e-09
0.000978793,0.0282231,0.1,1e-09
0.000986398,0.027858400000000002,0.1,1e-09
0.000994004,0.0274987,0.1,1e-09
0.00100161,0.0271438,0.1,1e-09
